area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-1023,Floral Designers,detailed,170,41,0.162,0.57,,14.87,30920,5,8.25,9.85,14.05,19.96,22.91,17170,20500,29220,41510,47650,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-1024,Graphic Designers,detailed,2210,10,2.06,1.4,,26.29,54690,3.1,15.19,20.1,25.5,32.84,38.46,31600,41810,53040,68300,79990,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-1025,Interior Designers,detailed,790,23.1,0.732,1.77,,27.87,57960,4,16.96,21.83,26.83,31.71,38.78,35270,45400,55800,65950,80660,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-1026,Merchandise Displayers and Window Trimmers,detailed,1320,39.2,1.23,1.28,,15.24,31690,2.8,10.3,12.15,14.18,17.29,21.49,21420,25280,29490,35970,44700,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-1027,Set and Exhibit Designers,detailed,60,45.7,0.057,0.69,,22.84,47510,5.3,14.72,19.77,23.71,27.63,29.86,30610,41110,49320,57470,62120,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-1029,"Designers, All Other",detailed,**,**,**,**,,25.66,53380,3.8,20.66,24.36,26.41,28.5,29.75,42970,50670,54930,59270,61880,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,1020,11.9,0.953,1.08,,35.27,73360,6.7,16.49,22.35,29.16,40.27,64.06,34300,46480,60650,83760,133240,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,1730,21.5,1.614,0.98,,*,50170,10.7,*,*,*,*,*,20930,29070,42400,54060,76290,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,130,33.2,0.124,0.9,,*,27460,3.8,*,*,*,*,*,16930,18660,21990,33140,49720,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-2041,Music Directors and Composers,detailed,60,18.6,0.052,0.73,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-2042,Musicians and Singers,detailed,400,18.4,0.374,1.33,,26.23,*,14,8.53,13.6,21.12,28.53,54.9,*,*,*,*,*,,TRUE
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,detailed,4060,5.7,3.787,2.27,,30.03,62460,2.9,16.78,21.45,26.97,33.88,43.81,34900,44620,56100,70470,91130,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-3041,Editors,detailed,1150,20.2,1.074,1.64,,39.93,83060,11.6,17.77,22.12,28.42,43.55,67.98,36960,46010,59120,90580,141390,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-3042,Technical Writers,detailed,910,22.9,0.848,2.45,,32.85,68320,3.4,20.86,23.34,29.46,40.91,50.77,43380,48540,61270,85090,105600,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-3043,Writers and Authors,detailed,360,20.7,0.336,1.07,,29.73,61840,3.8,16.16,24.21,29.09,37.67,44.67,33600,50350,60520,78350,92910,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-3091,Interpreters and Translators,detailed,1040,7.1,0.97,2.42,,37.53,78060,3.9,22.56,32.81,37.7,44.45,50.65,46930,68240,78420,92460,105360,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-3092,Court Reporters and Simultaneous Captioners,detailed,60,20,0.054,0.55,,38.15,79360,8.2,22.1,32.45,42.36,46.63,49.19,45970,67490,88110,96980,102310,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-3099,"Media and Communication Workers, All Other",detailed,160,27.7,0.146,0.85,,17.78,36970,6.9,8.29,9.26,15.67,22.52,29.93,17240,19260,32590,46840,62260,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-4011,Audio and Video Technicians,detailed,690,22.9,0.641,1.27,,18.89,39290,3.6,12.8,14.96,18.83,22.57,26.06,26630,31110,39180,46950,54200,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-4014,Sound Engineering Technicians,detailed,140,29.1,0.135,1.54,,28.28,58830,12,13.73,16.09,24.93,33.79,55.79,28550,33470,51860,70290,116040,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-4021,Photographers,detailed,320,28.9,0.301,0.87,,23.45,48770,13.5,10.98,15.5,21.31,33.44,36.97,22830,32250,44330,69550,76890,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-4031,"Camera Operators, Television, Video, and Film",detailed,120,32.2,0.107,0.73,,23.36,48590,10.3,10.23,16.14,23.35,28.71,36.65,21280,33570,48570,59720,76240,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-4032,Film and Video Editors,detailed,380,21.5,0.354,1.89,,26.14,54370,4.5,15.58,17.93,22.91,32.26,40.18,32410,37300,47660,67110,83580,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,**,**,**,**,,30.83,64140,8.6,20.09,23.54,29.93,36.9,45.69,41780,48960,62250,76740,95030,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,50110,3.2,46.682,0.79,,38.99,81090,3.3,15.79,22.56,32.01,43.02,69.03,32840,46920,66580,89480,143580,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1011,Chiropractors,detailed,290,41.6,0.273,1.15,,42.58,88580,16.7,15.93,31,35.17,52.89,69.79,33140,64480,73160,110020,145150,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,650,25.5,0.609,0.81,,79.01,164340,9.8,44.38,55.31,72.28,94.5,#,92310,115040,150340,196560,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,detailed,390,15.2,0.364,0.79,,26.1,54290,6.1,9.24,21.12,27.46,31.99,37.46,19220,43920,57130,66530,77910,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1041,Optometrists,detailed,250,23.3,0.234,0.87,,57.73,120070,3.6,40.76,47.86,55.76,62.79,76.85,84780,99550,115990,130610,159840,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,1730,14.1,1.613,0.76,,61.84,128620,1.9,48.69,55.09,63.54,72,77.46,101270,114590,132160,149750,161110,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,detailed,710,23.6,0.657,0.8,,53.2,110650,3.2,34.9,45.71,55.26,63.9,74.06,72590,95070,114930,132920,154050,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,710,21.7,0.662,0.73,,37.61,78220,4.7,25.58,31.53,37.17,45.85,53.56,53210,65590,77310,95360,111410,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,1230,16,1.143,0.72,,42.65,88720,3.6,29.49,34.08,40.99,49.89,59.79,61330,70880,85260,103770,124360,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1125,Recreational Therapists,detailed,70,20.6,0.061,0.47,,23.5,48890,4.4,16.31,19.36,23.86,27.84,30.11,33920,40270,49630,57910,62630,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,880,18.5,0.822,0.91,,28.76,59830,1.3,21.69,25.14,28.51,32.88,37.03,45110,52300,59300,68390,77010,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,detailed,1270,19.4,1.18,1.12,,34.27,71270,3.4,25.07,27.9,33.13,38.96,49.23,52140,58030,68900,81030,102400,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1128,Exercise Physiologists,detailed,50,33.3,0.043,0.87,,21.92,45600,3.2,17.17,19.52,21.63,23.74,28.4,35700,40590,44980,49370,59080,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1129,"Therapists, All Other",detailed,80,10.5,0.073,0.88,,35.36,73550,3.3,23.29,26.62,36.74,42.77,45.83,48450,55370,76420,88970,95330,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1131,Veterinarians,detailed,530,8.3,0.492,0.97,,70.9,147480,21.9,29.83,36.44,49.55,#,#,62040,75800,103070,#,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,14860,4.3,13.849,0.68,,34.7,72170,0.9,26.1,29.84,34.65,38.93,45.23,54290,62060,72070,80970,94080,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1171,Nurse Practitioners,detailed,930,17.3,0.867,0.63,,51.79,107720,1.5,41.4,46.04,52.59,58.86,63,86120,95760,109390,122440,131040,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1181,Audiologists,detailed,40,41.1,0.04,0.43,,38.56,80210,5.2,27.89,31.71,37.78,45.32,50.15,58010,65960,78590,94260,104310,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,970,36.8,0.907,1.22,,105.46,219350,11.5,29.45,78.03,#,#,#,61250,162290,#,#,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1216,General Internal Medicine Physicians,detailed,300,40.6,0.283,0.93,,94.71,197000,13.3,30.55,81.57,92.28,#,#,63540,169670,191930,#,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1218,Obstetricians and Gynecologists,detailed,180,38.2,0.164,1.29,,122.8,255430,13.2,70.98,81.76,#,#,#,147640,170050,#,#,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1221,"Pediatricians, General",detailed,**,**,**,**,,88.1,183240,19.8,47.71,64.16,74.53,#,#,99230,133460,155020,#,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1223,Psychiatrists,detailed,**,**,**,**,,88.07,183190,7.3,65.16,69.38,76.42,#,#,135530,144310,158950,#,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,1760,21.1,1.639,0.62,,108.99,226700,10.1,44.77,65.31,#,#,#,93130,135850,#,#,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1248,"Surgeons, Except Ophthalmologists",detailed,210,43.8,0.194,0.79,,112.07,233110,14.7,46.47,74.23,#,#,#,96650,154390,#,#,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,1250,12.6,1.169,0.77,,40.66,84570,5.6,31.12,34.4,39.68,46,50.21,64730,71540,82530,95680,104430,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,120,38,0.116,0.46,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,detailed,2110,20.6,1.965,0.89,,23.94,49800,1.6,13.27,16.65,23.45,29.57,36.73,27610,34630,48770,61500,76400,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2031,Cardiovascular Technologists and Technicians,detailed,410,21.5,0.38,0.99,,28.26,58770,4.1,14.25,18.19,30.05,37,42.65,29640,37830,62500,76960,88720,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2032,Diagnostic Medical Sonographers,detailed,430,22.5,0.397,0.8,,35,72800,1.6,26.33,30.62,35.07,39.61,45.61,54760,63680,72940,82400,94870,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2033,Nuclear Medicine Technologists,detailed,40,16.5,0.039,0.32,,38.02,79090,3.1,27.13,32.62,38.6,44.59,48.28,56420,67850,80300,92750,100410,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2034,Radiologic Technologists and Technicians,detailed,1170,18.1,1.091,0.77,,28.27,58790,4.7,17.08,21.08,28.64,35.22,38.79,35520,43840,59570,73260,80690,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2035,Magnetic Resonance Imaging Technologists,detailed,240,18.6,0.228,0.88,,36.42,75750,2.4,27.23,31.63,36.32,42.4,47.02,56630,65790,75540,88190,97800,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2040,Emergency Medical Technicians and Paramedics,detailed,1610,16.9,1.501,0.85,,23.49,48860,8.3,13.74,17.27,21.96,28.46,36.73,28580,35930,45670,59210,76390,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,detailed,3350,20.9,3.119,1.1,,17.19,35760,1.6,13.08,14.79,16.95,19.32,22.65,27200,30760,35250,40180,47110,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2053,Psychiatric Technicians,detailed,570,35,0.527,0.99,,16.35,34000,3.3,12.23,13.58,15.95,18.27,21.81,25440,28250,33180,37990,45350,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2055,Surgical Technologists,detailed,780,11,0.731,0.98,,24.64,51250,2.8,16.15,18.93,24.27,29.79,35.5,33600,39380,50480,61970,73830,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2056,Veterinary Technologists and Technicians,detailed,1190,6.6,1.106,1.47,,15.45,32140,4,11.08,12.88,15.1,17.97,19.82,23040,26780,31400,37390,41230,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2057,Ophthalmic Medical Technicians,detailed,**,**,**,**,,15.59,32430,3.9,11.03,12.75,15.21,18.1,21.64,22940,26510,31630,37640,45000,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,3650,10.2,3.398,0.72,,23.28,48410,1.4,16.81,20.43,23.71,27.39,29.89,34970,42490,49310,56980,62160,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2081,"Opticians, Dispensing",detailed,560,31.1,0.522,1.06,,18.5,38490,3.9,13.13,15.57,18.42,21.71,23.84,27300,32390,38310,45150,49580,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2091,Orthotists and Prosthetists,detailed,70,36.1,0.063,0.93,,36.49,75900,6.2,26.65,29.92,35.82,43.73,48.12,55430,62240,74500,90960,100090,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2092,Hearing Aid Specialists,detailed,**,**,**,**,,21.02,43730,17.3,15.41,16.49,18.3,26.88,29.49,32050,34310,38070,55900,61350,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,1950,13.6,1.819,0.81,,19.64,40850,2.8,12.79,14.59,17.82,23.09,30.5,26600,30350,37070,48030,63450,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-9091,Athletic Trainers,detailed,220,16.7,0.203,1.04,,*,59880,2,*,*,*,*,*,42780,52220,59930,70210,78480,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,**,**,**,**,,17.48,36360,6.6,7.76,8.4,13.11,22.96,35.97,16140,17470,27260,47760,74810,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,28280,4.7,26.349,0.59,,15.11,31430,2.3,9.02,10.62,13.62,17.84,23.29,18760,22100,28330,37100,48450,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-1120,Home Health and Personal Care Aides,detailed,10410,8.8,9.695,0.45,,10.77,22400,1.9,8.29,9.13,10.33,11.85,13.88,17240,18980,21490,24650,28880,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,detailed,4640,15.4,4.327,0.45,,14.18,29500,1.6,10.49,12.6,14.11,15.79,18.28,21820,26210,29350,32840,38030,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-1133,Psychiatric Aides,detailed,600,43.5,0.555,1.48,,14.74,30660,3.9,12.3,12.72,14.24,16.47,18.11,25590,26450,29610,34270,37660,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-2011,Occupational Therapy Assistants,detailed,190,31.3,0.177,0.58,,32.74,68100,7.2,22.43,26.83,32.17,38.28,45.83,46660,55820,66920,79620,95320,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-2012,Occupational Therapy Aides,detailed,**,**,**,**,,13.6,28280,16.8,9.73,10.63,12.2,14.03,17.31,20230,22100,25370,29180,36010,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-2021,Physical Therapist Assistants,detailed,650,18.2,0.607,0.92,,31.73,66000,4.1,20.86,25.85,30.91,38.24,45.39,43390,53770,64290,79550,94410,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-2022,Physical Therapist Aides,detailed,510,39.7,0.472,1.41,,12.82,26660,3.1,9.26,10.35,12.35,14.78,17.06,19270,21520,25700,30740,35490,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-9011,Massage Therapists,detailed,660,31,0.617,0.84,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-9091,Dental Assistants,detailed,2670,12.4,2.483,1.04,,20.3,42230,3.2,13.8,16.81,20.13,23.54,26.68,28700,34960,41880,48960,55500,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-9092,Medical Assistants,detailed,5060,9.7,4.717,0.97,,16.99,35340,2.4,12.69,14.16,16.45,19.26,23.29,26400,29440,34210,40070,48440,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-9093,Medical Equipment Preparers,detailed,230,25.5,0.212,0.55,,16.62,34560,2.1,12.58,13.95,16.4,18.75,22.17,26170,29020,34110,39010,46120,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-9095,Pharmacy Aides,detailed,**,**,**,**,,13.21,27490,11.9,8.65,9.85,11.33,14.53,22.92,17990,20490,23570,30220,47680,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,610,15.2,0.565,0.85,,12.78,26580,2.6,9.06,10.41,12.24,14.79,17.84,18840,21640,25450,30750,37110,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-9097,Phlebotomists,detailed,690,30,0.641,0.73,,17.04,35430,7.1,11.65,13.82,17.12,20.05,23.13,24230,28750,35610,41700,48110,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,31-9099,"Healthcare Support Workers, All Other",detailed,630,34.6,0.592,0.93,,23.1,48040,2.2,15.37,17.97,22.41,28.25,33.24,31980,37380,46610,58760,69130,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,22440,4.2,20.904,0.88,,24.02,49960,8.7,10.72,13.94,19.71,32.11,43.12,22290,29000,41000,66780,89690,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-1011,First-Line Supervisors of Correctional Officers,detailed,230,4.7,0.211,0.67,,32.44,67480,9.3,16.78,22.26,31.25,43.68,49.47,34900,46300,65000,90860,102900,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-1012,First-Line Supervisors of Police and Detectives,detailed,590,5.8,0.549,0.66,,45.55,94750,2.2,29.79,38.22,45.83,53.02,61.37,61960,79490,95330,110290,127640,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,350,16.1,0.328,0.69,,38.53,80140,6.4,22.43,27.46,34.09,51.51,61.66,46650,57120,70900,107130,128250,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,440,14.4,0.412,0.73,,24.14,50220,6,14.35,17.03,21.17,28.69,38.6,29840,35420,44040,59670,80280,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-2011,Firefighters,detailed,2360,9,2.195,0.99,,30.17,62750,9.4,15.8,19.29,28.59,39.54,48.84,32870,40130,59470,82230,101600,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-2021,Fire Inspectors and Investigators,detailed,60,14.8,0.058,0.62,,30.06,62530,4.4,21.48,24.46,28.49,32.37,44.53,44680,50870,59260,67330,92630,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-3011,Bailiffs,detailed,30,16.7,0.032,0.24,,21.77,45290,9.4,13.78,17.3,20.64,27.47,30.73,28660,35990,42940,57140,63920,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-3012,Correctional Officers and Jailers,detailed,1860,4.6,1.732,0.6,,21.32,44340,6,13.56,17.74,20.65,25.92,29.94,28200,36900,42940,53900,62280,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-3021,Detectives and Criminal Investigators,detailed,1550,2.3,1.442,2.01,,35.48,73800,9,18.21,23.46,32.98,47.34,58.03,37880,48800,68590,98470,120690,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-3041,Parking Enforcement Workers,detailed,70,1.5,0.065,1.26,,17.34,36060,6.3,11.05,13.72,17.4,21.41,23.71,22980,28540,36190,44540,49330,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-3051,Police and Sheriff's Patrol Officers,detailed,4350,10.5,4.051,0.89,,35.27,73350,4.1,24.91,28.75,34.28,39.68,48.24,51820,59790,71300,82530,100340,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-9011,Animal Control Workers,detailed,70,13.4,0.066,0.81,,18.5,38490,1.9,13.74,15.7,17.91,20.83,23.91,28580,32650,37260,43320,49730,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-9021,Private Detectives and Investigators,detailed,340,38.9,0.318,1.34,,22.8,47420,10.1,16.05,17.27,19.3,28.02,30.64,33390,35930,40140,58290,63730,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-9032,Security Guards,detailed,7200,7.1,6.712,0.88,,15.33,31880,3.9,10.42,12.4,14.43,17.45,20.23,21680,25780,30010,36300,42080,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-9091,Crossing Guards and Flaggers,detailed,650,15.5,0.601,1.04,,10.57,21980,3.2,8.05,8.68,9.73,11.72,14.49,16730,18040,20230,24380,30130,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,930,27.5,0.868,0.89,,11.19,23280,2.2,8.23,9.04,10.35,11.89,14.75,17120,18790,21530,24730,30680,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-9093,Transportation Security Screeners,detailed,410,0,0.379,1.19,,19.89,41360,3.3,17.45,17.46,20.24,20.78,22.53,36300,36310,42090,43210,46870,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,910,13.8,0.852,0.85,,12.73,26480,2.1,8.23,9.25,12.88,14.63,17.28,17120,19240,26800,30420,35940,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,111780,1.5,104.14,1.13,,12.66,26330,1.2,8.31,9.36,11.39,14.35,18.62,17290,19470,23690,29840,38740,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,35-1011,Chefs and Head Cooks,detailed,840,22.8,0.78,0.89,,27.98,58190,5.6,16.67,21.76,27.41,32.56,40.09,34680,45270,57010,67730,83380,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,8740,6.4,8.145,1.18,,21.15,43990,1.7,13.16,15.61,20.46,26.51,30.35,27380,32470,42550,55150,63130,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,35-2011,"Cooks, Fast Food",detailed,3050,21.1,2.845,0.79,,10.71,22280,3.2,8.16,8.99,10.4,11.94,14.11,16970,18690,21640,24840,29360,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,35-2012,"Cooks, Institution and Cafeteria",detailed,2620,13,2.44,0.89,,12.66,26330,2.3,8.92,10.25,12.47,14.5,16.86,18540,21320,25940,30160,35080,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,35-2014,"Cooks, Restaurant",detailed,13350,7.8,12.435,1.3,,13.11,27260,1.8,9.2,11,13.15,15.09,17.34,19140,22880,27350,31380,36080,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,35-2015,"Cooks, Short Order",detailed,1210,34.6,1.124,1.08,,12.01,24980,5.1,8.36,9.27,12.03,14.4,16.75,17390,19290,25030,29960,34840,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,35-2019,"Cooks, All Other",detailed,40,24.3,0.034,0.26,,15.28,31790,8,11.35,12.87,14.85,17.15,21.09,23610,26770,30880,35680,43880,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,35-2021,Food Preparation Workers,detailed,6560,10.1,6.11,1.04,,13.08,27210,1.9,9.01,10.94,13.29,15.1,17.28,18750,22750,27640,31400,35940,,
